link,strikethrough_price,sold_price,property_type,address,bedrooms,bathrooms,garages
/on/etobicoke-real-estate/33-vaudeville-dr/home/bEDRYag2dBv71VaB/,"$1,549,900","$1,500,000",Semi-Detached,"33 Vaudeville Dr , Etobicoke - Alderwood",,,
/on/vaughan-real-estate/904-343-clark-ave-w/home/Xawjy41wALq7rR18/,"$649,900","$600,000",Condo Apt,"904 - 343 Clark Ave W , Vaughan - Crestwood-Springfarm-Yorkhill",,,
/on/mississauga-real-estate/4135-hickory-dr/home/eQp5yO82mgg7d0ZE/,"$1,399,999","$1,360,000",Detached,"4135 Hickory Dr , Mississauga - Rathwood",,,
/on/etobicoke-real-estate/76-lobo-mews/home/N0A9X3jwNPKYvgxV/,"$1,299,000","$1,287,000",Freehold Townhouse,"76 Lobo Mews , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/2302-21-balmuto-st-s/home/r56k97wND4xyKRjD/,"$1,090,000","$1,000,000",Condo Apt,"2302 - 21 Balmuto St , Toronto - Bay Street Corridor",,,
/on/pickering-real-estate/1609-avonmore-sq/home/obqB176NXbK7ZajD/,"$869,900","$850,500",Freehold Townhouse,"1609 AVONMORE Sq , Pickering - Town Centre",,,
/on/toronto-real-estate/819-57-st-joseph-st/home/BXeEn7XZQ0YrPo8d/,"$999,900","$933,900",Condo Apt,"819 - 57 St Joseph St , Toronto - Bay Street Corridor",,,
/on/toronto-real-estate/307-1430-yonge-st/home/weQp5yOwzP0yd0ZE/,"$899,000","$880,000",Condo Apt,"307 - 1430 Yonge St , Toronto - Yonge-St. Clair",,,
/on/scarborough-real-estate/312-2550-pharmacy-ave/home/oK8OgYBzPnwYJmG2/,"$458,000","$453,000",Condo Apt,"312 - 2550 Pharmacy Ave , Scarborough - L'Amoreaux",,,
/on/scarborough-real-estate/66-la-peer-blvd/home/LzQ1y5EoW1dyqdeK/,"$1,189,000","$1,080,000",Detached,"66 La Peer Blvd , Scarborough - L'Amoreaux",,,
/on/scarborough-real-estate/66-la-peer-blvd/home/LzQ1y5EoW1dyqdeK/,"$1,189,000","$1,080,000",Detached,"66 La Peer Blvd , Scarborough - L'Amoreaux",,,
/on/toronto-real-estate/601-200-woodbine-ave/home/mZRW7naeaBPyEBO9/,"$4,899,000","$4,700,000",Condo Apt,"601 - 200 Woodbine Ave , Toronto - The Beaches",,,
/on/mississauga-real-estate/4135-hickory-dr/home/eQp5yO82mgg7d0ZE/,"$1,399,999","$1,360,000",Detached,"4135 Hickory Dr , Mississauga - Rathwood",,,
/on/vaughan-real-estate/904-343-clark-ave-w/home/Xawjy41wALq7rR18/,"$649,900","$600,000",Condo Apt,"904 - 343 Clark Ave W , Vaughan - Crestwood-Springfarm-Yorkhill",,,
/on/etobicoke-real-estate/76-lobo-mews/home/N0A9X3jwNPKYvgxV/,"$1,299,000","$1,287,000",Freehold Townhouse,"76 Lobo Mews , Etobicoke - Islington-City Centre West",,,
/on/etobicoke-real-estate/611-11-wincott-dr/home/dXawjy4wVdmYrR18/,"$499,888","$485,000",Condo Apt,"611 - 11 Wincott Dr , Etobicoke - Kingsview Village-The Westway",,,
/on/pickering-real-estate/407-frontier-crt/home/b1DBW7RgRwE3qlAp/,"$1,298,000","$1,350,000",Detached,"407 Frontier Crt , Pickering - Rosebank",,,
/on/etobicoke-real-estate/4503-20-shore-breeze-dr-w/home/JjAXw7QmmXa7QOzg/,"$799,999","$930,000",Condo Apt,"4503 - 20 Shore Breeze Dr , Etobicoke - Mimico",,,
/on/toronto-real-estate/307-1430-yonge-st/home/weQp5yOwzP0yd0ZE/,"$899,000","$880,000",Condo Apt,"307 - 1430 Yonge St , Toronto - Yonge-St. Clair",,,
/on/scarborough-real-estate/312-2550-pharmacy-ave/home/oK8OgYBzPnwYJmG2/,"$458,000","$453,000",Condo Apt,"312 - 2550 Pharmacy Ave , Scarborough - L'Amoreaux",,,
/on/north-york-real-estate/1815-33-singer-crt/home/L4KAX7NvBzV7eRPJ/,"$628,000","$628,000",Condo Apt,"1815 - 33 Singer Crt , North York - Bayview Village",,,
/on/north-york-real-estate/301-5168-yonge-st/home/BXeEn7Xg6e0yrPo8/,"$978,000","$951,000",Condo Apt,"301 - 5168 Yonge St , North York - Willowdale West",,,
/on/mississauga-real-estate/1608-boxwood-way/home/ZxwR7MwlWk9YKabB/,"$1,149,900","$1,100,000",Detached,"1608 Boxwood Way , Mississauga - Lakeview",,,
/on/scarborough-real-estate/86-dairy-dr/home/0ZxwR7MO28ZYKabB/,"$899,900","$877,250",Freehold Townhouse,"86 Dairy Dr , Scarborough - Clairlea-Birchmount",,,
/on/toronto-real-estate/907-212-eglinton-ave-e/home/damgL7Avqxn3Z1MW/,"$599,000","$594,000",Condo Apt,"907 - 212 Eglinton Ave , Toronto - Mount Pleasant West",,,
/on/richmond-hill-real-estate/71-eleanor-circ-s/home/BDO1w3WkeA638Jg0/,"$1,799,000","$1,670,000",Detached,"71 Eleanor Circ , Richmond Hill - South Richvale",,,
/on/toronto-real-estate/3111-2191-yonge-st/home/RdXze3er2WqY8m9K/,"$868,800","$838,000",Condo Apt,"3111 - 2191 Yonge St , Toronto - Mount Pleasant West",,,
/on/toronto-real-estate/home/gJRv53KjRko7VPW4/,$-,,,"Unit 2603 - 1 Massey Sq , Toronto - Crescent Town",,,
/on/north-york-real-estate/181-bishop-ave/home/obqB176WkLd3ZajD/,"$1,699,900","$1,560,000",Detached,"181 Bishop Ave , North York - Newtonbrook East",,,
/on/north-york-real-estate/305-85-the-donway-st-w/home/0MWBVyZEaxbYKemj/,"$929,000","$888,000",Condo Apt,"305 - 85 The Donway West , North York - Banbury-Don Mills",,,
/on/vaughan-real-estate/6-hayhoe-lane/home/VaD6p78eEX03wRQr/,"$1,499,999","$1,475,000",Detached,"6 Hayhoe Lane , Vaughan - Islington Woods",,,
/on/scarborough-real-estate/86-dairy-dr/home/0ZxwR7MO28ZYKabB/,"$899,900","$877,250",Freehold Townhouse,"86 Dairy Dr , Scarborough - Clairlea-Birchmount",,,
/on/scarborough-real-estate/2948-kingston-rd/home/Vwod7vreGa875mGN/,"$1,600,000","$1,630,000",Detached,"2948 Kingston Rd , Scarborough - Cliffcrest",,,
/on/mississauga-real-estate/824-1625-bloor-st-e/home/bqB176WlZMj3ZajD/,"$499,000","$499,000",Condo Apt,"824 - 1625 Bloor St E , Mississauga - Applewood",,,
/on/richmond-hill-real-estate/1404-75-oneida-cres/home/0Zaw5YoZLK23n961/,"$868,000","$850,000",Condo Apt,"1404 - 75 Oneida Cres , Richmond Hill - Langstaff",,,
/on/north-york-real-estate/1201-117-mcmahon-dr/home/wJKR7P8nEg17XeLP/,"$399,000","$413,000",Condo Apt,"1201 - 117 McMahon Dr , North York - Bayview Village",,,
/on/scarborough-real-estate/1785-kingston-rd/home/PXRla7gdaxP3jEvL/,"$1,188,000","$1,100,000",Detached,"1785 Kingston Rd , Scarborough - Birchcliffe-Cliffside",,,
/on/mississauga-real-estate/53-75-strathaven-dr/home/0Zaw5York1D3n961/,"$849,000","$821,000",Condo Townhouse,"53 - 75 Strathaven Dr , Mississauga - Hurontario",,,
/on/toronto-real-estate/414-403-church-st-w/home/5xLkv3Vb2o63DBNr/,"$499,000","$505,000",Condo Apt,"414 - 403 Church St , Toronto - Church-Yonge Corridor",,,
/on/toronto-real-estate/1006-19-grand-trunk-cres/home/weQp5yO8Q0Q7d0ZE/,"$699,000","$832,000",Condo Apt,"1006 - 19 Grand Trunk Cres , Toronto - Waterfront Communities C1",,,
/on/mississauga-real-estate/ph3-2345-confederation-pkwy/home/02Zpj39DpBM7DrK8/,"$500,000","$490,000",Condo Apt,"Ph3 - 2345 Confederation Pkwy , Mississauga - Cooksville",,,
/on/scarborough-real-estate/3677-st-clair-ave-e/home/510QqypPaa2yLGlV/,"$898,000","$900,000",Semi-Detached,"3677 St Clair Ave , Scarborough - Cliffcrest",,,
/on/scarborough-real-estate/34-goodall-dr/home/JjAXw7QE4bp7QOzg/,"$1,150,000","$1,150,000",Detached,"34 Goodall Dr , Scarborough - Malvern",,,
/on/toronto-real-estate/191-john-st/home/damgL7AgW5LYZ1MW/,"$775,000","$850,000",Semi-Detached,"191 John St , Toronto - Weston",,,
/on/north-york-real-estate/319-30-tretti-way/home/weQp5yOPNBJ7d0ZE/,"$578,000","$575,000",Condo Apt,"319 - 30 Tretti Way , North York - Clanton Park",,,
/on/north-york-real-estate/1802-26-olive-ave/home/dXawjy4nwbN3rR18/,"$715,000","$688,050",Condo Apt,"1802 - 26 Olive Ave , North York - Willowdale East",,,
/on/vaughan-real-estate/59-forest-fountain-dr/home/GMnKYqpN40d3w1Qr/,"$1,249,000","$1,475,000",Detached,"59 Forest Fountain Dr , Vaughan - Sonoma Heights",,,
/on/ajax-real-estate/18-oakins-lane/home/EeVbOYEA2lrYx2P0/,"$789,900","$775,000",Condo Townhouse,"18 Oakins Lane , Ajax - Northwest Ajax",,,
/on/toronto-real-estate/2102-38-joe-shuster-way/home/L4KAX7NdLQVYeRPJ/,"$499,000","$525,000",Condo Apt,"2102 - 38 Joe Shuster Way , Toronto - South Parkdale",,,
/on/north-york-real-estate/1014-1101-steeles-ave-w/home/oK8OgYBLwV47JmG2/,"$719,000","$705,000",Condo Apt,"1014 - 1101 Steeles Ave W , North York - Westminster-Branson",,,
/on/toronto-real-estate/29-venn-cres/home/DO1w3WqVmaVy8Jg0/,"$1,200,000","$870,000",Detached,"29 Venn Cres , Toronto - Keelesdale-Eglinton West",,,
/on/toronto-real-estate/2102-38-joe-shuster-way/home/L4KAX7NdLQVYeRPJ/,"$499,000","$525,000",Condo Apt,"2102 - 38 Joe Shuster Way , Toronto - South Parkdale",,,
/on/north-york-real-estate/1802-26-olive-ave/home/dXawjy4nwbN3rR18/,"$715,000","$688,050",Condo Apt,"1802 - 26 Olive Ave , North York - Willowdale East",,,
/on/toronto-real-estate/1820-711-bay-st/home/mLzQ1y5oq9n3qdeK/,"$480,000","$470,000",Condo Apt,"1820 - 711 Bay St , Toronto - Bay Street Corridor",,,
/on/pickering-real-estate/1519-spinnaker-mews/home/bqB176WDeQB3ZajD/,"$799,000","$810,000",Freehold Townhouse,"1519 Spinnaker Mews , Pickering - Duffin Heights",,,
/on/toronto-real-estate/272-st-clements-ave/home/0MWBVyZNlRkyKemj/,"$1,989,000","$2,050,000",Detached,"272 St Clements Ave , Toronto - Yonge-Eglinton",,,
/on/scarborough-real-estate/88-tower-dr/home/L5VXv3lgBA7j2q8K/,"$799,000","$877,000",Detached,"88 Tower Dr , Scarborough - Wexford-Maryvale",,,
/on/toronto-real-estate/237-461-adelaide-st-w/home/0J6Em7bljELYXBeq/,"$499,800","$480,000",Condo/Apt Unit,"237 - 461 Adelaide Street W , Toronto - Waterfront Communities-the Island",,,
/on/etobicoke-real-estate/1305-36-park-lawn-rd/home/dXawjy4k9pbYrR18/,"$789,900","$735,000",Condo Apt,"1305 - 36 Park Lawn Rd , Etobicoke - Mimico",,,
/on/north-york-real-estate/151-alexis-blvd/home/dXze3eKzE5ey8m9K/,"$1,299,000","$1,299,000",Detached,"151 Alexis Blvd , North York - Clanton Park",,,
/on/ajax-real-estate/21-parker-cres/home/NAKv53DKqOj7MnxB/,"$645,800","$642,000",Condo Townhouse,"21 Parker Cres , Ajax - South East",,,
/on/scarborough-real-estate/24-11-eaton-park-lane/home/0Zaw5Yo2w203n961/,"$699,000","$710,888",Condo Townhouse,"24 - 11 Eaton Park Lane , Scarborough - L'Amoreaux",,,
/on/toronto-real-estate/910-108-peter-st/home/6zqW7dG6oOey5eZE/,"$784,000","$760,000",Condo Apt,"910 - 108 Peter St , Toronto - Waterfront Communities C1",,,
/on/scarborough-real-estate/371-515-kingbird-grve/home/L5VXv3lg9wO7j2q8/,"$699,900","$705,000",Condo Townhouse,"371 - 515 Kingbird Grve , Scarborough - Rouge E11",,,
/on/north-york-real-estate/9-weston-downs-ave/home/GMnKYqpLoej3w1Qr/,"$1,199,999","$1,262,500",Detached,"9 Weston Downs Ave , North York - Humberlea-Pelmo Park W4",,,
/on/scarborough-real-estate/119-5235-finch-ave-e/home/ZNkKJ3JX5Bxyd4V6/,"$560,000","$555,000",Condo Apt,"119 - 5235 Finch Ave E , Scarborough - Agincourt North",,,
/on/north-york-real-estate/21-treelawn-pkwy/home/wJKR7P81d997XeLP/,"$1,398,000","$1,578,000",Detached,"21 Treelawn Pkwy , North York - Maple Leaf",,,
/on/toronto-real-estate/22c-86-gerrard-st-e/home/NAKv53DOzRr7MnxB/,"$499,000","$478,000",Condo Apt,"22C - 86 Gerrard St E , Toronto - Church-Yonge Corridor",,,
/on/north-york-real-estate/35-gleneagle-cres/home/VLaGyG2Peo0YW1ZD/,"$1,388,000","$1,215,000",Detached,"35 Gleneagle Cres , North York - Don Valley Village",,,
/on/vaughan-real-estate/23-santa-amato-cres/home/510QqypPgkmyLGlV/,"$1,798,888","$1,710,000",Detached,"23 Santa Amato Cres , Vaughan - Patterson",,,
/on/north-york-real-estate/ph302-5765-yonge-st/home/damgL7AJmZl3Z1MW/,"$738,000","$720,000",Condo Apt,"Ph302 - 5765 Yonge St , North York - Newtonbrook East",,,
/on/etobicoke-real-estate/14-95-eastwood-park-gdns/home/DnM697kEg6OYbmwe/,"$819,000","$814,000",Condo Townhouse,"14 - 95 Eastwood Park Gdns , Etobicoke - Long Branch",,,
/on/north-york-real-estate/21-treelawn-pkwy/home/wJKR7P81d997XeLP/,"$1,398,000","$1,578,000",Detached,"21 Treelawn Pkwy , North York - Maple Leaf",,,
/on/vaughan-real-estate/23-santa-amato-cres/home/510QqypPgkmyLGlV/,"$1,798,888","$1,710,000",Detached,"23 Santa Amato Cres , Vaughan - Patterson",,,
/on/toronto-real-estate/3008-300-front-st-w/home/RdXze3eaKVo38m9K/,"$898,000","$885,000",Condo Apt,"3008 - 300 Front St W , Toronto - Waterfront Communities C1",,,
/on/scarborough-real-estate/43-flintridge-rd/home/Zaw5Yo5o1O47n961/,"$869,000","$952,000",Detached,"43 Flintridge Rd , Scarborough - Dorset Park",,,
/on/markham-real-estate/2711-8-water-walk-dr/home/Vwod7vrQpgJ75mGN/,"$699,900","$758,000",Condo Apt,"2711 - 8 Water Walk Dr , Markham - Unionville",,,
/on/pickering-real-estate/1609-gandalf-crt/home/gaQmD7zOGe23J9Bo/,"$849,000","$910,501",Link,"1609 Gandalf Crt , Pickering - Brock Ridge",,,
/on/vaughan-real-estate/155-mapes-ave/home/DnM697koJad7bmwe/,"$1,695,000","$1,625,000",Detached,"155 Mapes Ave , Vaughan - West Woodbridge",,,
/on/north-york-real-estate/34-plymbridge-cres-w/home/Zaw5Yo5ooZV7n961/,"$3,980,000","$3,750,000",Detached,"34 Plymbridge Cres W , North York - Bridle Path-Sunnybrook-York Mills",,,
/on/etobicoke-real-estate/22-queen-anne-rd/home/DnM697k9dJQYbmwe/,"$2,649,000","$2,750,000",Detached,"22 Queen Anne Rd , Etobicoke - Kingsway South",,,
/on/toronto-real-estate/542-delaware-ave-n/home/VaD6p78eoZA3wRQr/,"$1,469,000","$1,420,000",Freehold Townhouse,"542 Delaware Ave N , Toronto - Wychwood",,,
/on/toronto-real-estate/805-160-vanderhoof-ave/home/5VXv3lXeK5x3j2q8/,"$659,999","$720,000",Condo Apt,"805 - 160 VANDERHOOF Ave , Toronto - Thorncliffe Park",,,
/on/etobicoke-real-estate/703-335-mill-rd/home/xmZRW7nbVM17EBO9/,"$450,000","$465,100",Condo Apt,"703 - 335 Mill Rd , Etobicoke - Eringate-Centennial-West Deane",,,
/on/etobicoke-real-estate/206-250-royal-york-rd/home/NAKv53D0lek3MnxB/,"$835,000","$801,000",Condo Townhouse,"206 - 250 Royal York Rd , Etobicoke - Mimico",,,
/on/mississauga-real-estate/209-80-port-st-e/home/MB5bO3xmlPpYkWVP/,"$1,575,000","$1,451,500",Condo Apt,"209 - 80 Port St E , Mississauga - Port Credit",,,
/on/north-york-real-estate/31-regina-ave/home/5xLkv3VXMXnyDBNr/,"$2,589,000","$2,460,018",Detached,"31 Regina Ave , North York - Englemount-Lawrence",,,
/on/vaughan-real-estate/6-planter-cres/home/owJKR7PN6RpYXeLP/,"$1,278,000","$1,265,000",Detached,"6 Planter Cres , Vaughan - Vellore Village",,,
/on/pickering-real-estate/1747-liatris-dr-e/home/J6Em7bnxAgj7XBeq/,"$1,099,900","$1,180,000",Detached,"1747 Liatris Dr E , Pickering - Duffin Heights",,,
/on/toronto-real-estate/237-461-adelaide-st-w/home/0J6Em7bljELYXBeq/,"$499,800","$480,000",Condo Apt,"237 - 461 Adelaide St W , Toronto - Waterfront Communities C1",,,
/on/toronto-real-estate/152-sunnyside-ave/home/XRla7gxKd5G3jEvL/,"$2,395,900","$2,300,000",Detached,"152 Sunnyside Ave , Toronto - High Park-Swansea",,,
/on/toronto-real-estate/112-42-curzon-st/home/VgAaOyLpMaPyGxMb/,"$1,355,500","$1,352,000",Condo Townhouse,"112 - 42 Curzon St , Toronto - South Riverdale",,,
/on/north-york-real-estate/602-872-sheppard-ave-w/home/6VLaGyG0RvG7W1ZD/,"$712,000","$692,500",Condo Apt,"602 - 872 Sheppard Ave W , North York - Bathurst Manor",,,
/on/etobicoke-real-estate/115-tenth-st/home/xmZRW7nw5w13EBO9/,"$1,499,000","$1,600,000",Triplex,"115 Tenth St , Etobicoke - New Toronto",,,
/on/toronto-real-estate/1005-8-dovercourt-rd/home/r56k97wJdWRyKRjD/,"$665,000","$650,000",Condo Apt,"1005 - 8 Dovercourt Rd , Toronto - Little Portugal",,,
/on/mississauga-real-estate/1639-glen-rutley-circle/home/LzQ1y5EexLnyqdeK/,"$1,249,900","$1,150,000",Semi-Detached,"1639 Glen Rutley Circ , Mississauga - Applewood",,,
/on/north-york-real-estate/801-12-rean-dr/home/0ZxwR7MQo2Z7KabB/,"$918,800","$890,000",Condo Apt,"801 - 12 Rean Dr , North York - Bayview Village",,,
/on/north-york-real-estate/604-1888-bayview-ave/home/amgL7A48lgVyZ1MW/,"$1,275,000","$1,250,000",Condo Apt,"604 - 1888 Bayview Ave , North York - Bridle Path-Sunnybrook-York Mills",,,
/on/etobicoke-real-estate/506-7-michael-power-pl/home/ZEXrx30Wqvp7OklN/,"$549,900","$542,500",Condo Apt,"506 - 7 Michael Power Pl , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/37-strathearn-rd/home/NkKJ3JdN2q9yd4V6/,"$9,950,000","$9,191,094",Detached,"37 Strathearn Rd , Toronto - Humewood-Cedarvale",,,
/on/toronto-real-estate/39-boon-ave/home/B5bO3xXdWwV3kWVP/,"$979,000","$850,000",Semi-Detached,"39 Boon Ave , Toronto - Corso Italia-Davenport",,,
/on/brampton-real-estate/11-pathmaster-rd/home/L4KAX7NvDWq7eRPJ/,"$1,239,000","$1,230,000",Detached,"11 Pathmaster Rd , Brampton - Bram East",,,
/on/pickering-real-estate/611-graceland-crt/home/a6zqW7dJOJVY5eZE/,"$1,299,880","$1,200,000",Detached,"611 Graceland Crt , Pickering - Amberlea",,,
/on/north-york-real-estate/ph2-75-graydon-hall-dr/home/eQp5yO8J9aw7d0ZE/,"$658,000","$650,000",Condo Apt,"PH2 - 75 Graydon Hall Dr , North York - Parkwoods-Donalda",,,
/on/north-york-real-estate/611-1070-sheppard-ave-w/home/oK8OgYBzb80YJmG2/,"$549,800","$540,000",Condo Apt,"611 - 1070 SHEPPARD Ave W , North York - York University Heights",,,
/on/etobicoke-real-estate/4-lloyd-manor-rd/home/eVbOYEp0ANV3x2P0/,"$1,098,000","$1,006,000",Detached,"4 Lloyd Manor Rd , Etobicoke - Princess-Rosethorn",,,
/on/toronto-real-estate/7-earnscliffe-rd-n/home/r56k97wvmNQyKRjD/,"$1,395,000","$1,375,000",Detached,"7 Earnscliffe Rd N , Toronto - Oakwood Village",,,
/on/scarborough-real-estate/42-mossbank-dr/home/Vwod7vrW0wp75mGN/,"$888,000","$1,130,000",Detached,"42 Mossbank Dr , Scarborough - Woburn",,,
/on/toronto-real-estate/276-glenholme-ave/home/BGMnKYqoMQd7w1Qr/,"$1,589,000","$1,605,000",Detached,"276 Glenholme Ave , Toronto - Oakwood Village",,,
/on/toronto-real-estate/167-milverton-blvd/home/knbq6y1beRM7o9DA/,"$1,299,900","$1,263,000",Semi-Detached,"167 Milverton Blvd , Toronto - Danforth",,,
/on/mississauga-real-estate/822-95-trailwood-dr/home/b1DBW7RR4Do7qlAp/,"$499,900","$495,000",Condo Townhouse,"822 - 95 Trailwood Dr , Mississauga - Hurontario",,,
/on/north-york-real-estate/lp-904-18-concorde-pl/home/eVbOYEpAVeD3x2P0/,"$788,000","$740,000",Condo Apt,"LP 904 - 18 Concorde Pl , North York - Banbury-Don Mills",,,
/on/scarborough-real-estate/61-citadel-dr/home/gAaOyL8NOPbyGxMb/,"$1,028,000","$977,500",Detached,"61 Citadel Dr , Scarborough - Eglinton East",,,
/on/toronto-real-estate/7-kentucky-ave/home/EXrx30XkG8g3OklN/,"$1,221,000","$1,190,000",Semi-Detached,"7 Kentucky Ave , Toronto - Lambton Baby Point",,,
/on/toronto-real-estate/2301-21-balmuto-st/home/weQp5yOxamw7d0ZE/,"$975,000","$930,000",Condo Apt,"2301 - 21 Balmuto St , Toronto - Bay Street Corridor",,,
/on/toronto-real-estate/727-1-shaw-st/home/10QqypNP6Ea3LGlV/,"$759,000","$745,000",Condo Apt,"727 - 1 Shaw St , Toronto - Niagara",,,
/on/toronto-real-estate/1709-85-bloor-st-e/home/NAKv53DxRZw3MnxB/,"$485,000","$450,000",Condo Apt,"1709 - 85 Bloor St E , Toronto - Church-Yonge Corridor",,,
/on/pickering-real-estate/407-1210-radom-st/home/owJKR7P5wPB3XeLP/,"$575,000","$562,500",Condo Apt,"407 - 1210 Radom St , Pickering - Bay Ridges",,,
/on/richmond-hill-real-estate/1528-32-clarissa-dr/home/9w8o3m5xOXd3GKjm/,"$549,000","$549,000",Condo Apt,"1528 - 32 Clarissa Dr , Richmond Hill - Harding",,,
/on/toronto-real-estate/620-150-sudbury-st/home/BDO1w3Wqepny8Jg0/,"$599,000","$575,000",Condo Apt,"620 - 150 Sudbury St , Toronto - Little Portugal",,,
/on/markham-real-estate/2101-15-water-walk-dr/home/JjAXw7QQ2gX7QOzg/,"$589,900","$560,000",Condo Apt,"2101 - 15 Water Walk Dr , Markham - Unionville",,,
/on/etobicoke-real-estate/211-25-neighbourhood-lane/home/ZEXrx30AEgZYOklN/,"$535,990","$535,000",Condo Apt,"211 - 25 Neighbourhood Lane , Etobicoke - Stonegate-Queensway",,,
/on/toronto-real-estate/302-richview-ave/home/weQp5yOaQ1b3d0ZE/,"$2,799,000","$2,600,000",Detached,"302 Richview Ave , Toronto - Forest Hill South",,,
/on/north-york-real-estate/81-brucewood-cres/home/10QqypN0kGa3LGlV/,"$1,949,000","$1,890,000",Detached,"81 Brucewood Cres , North York - Englemount-Lawrence",,,
/on/toronto-real-estate/773-markham-st/home/wJKR7P8dbKG7XeLP/,"$1,799,000","$1,770,000",Semi-Detached,"773 Markham St , Toronto - Annex",,,
/on/toronto-real-estate/809-575-bloor-st-e/home/XeEn7X6Nl8GYrPo8/,"$659,000","$635,500",Condo Apt,"809 - 575 Bloor St E , Toronto - North St. James Town",,,
/on/vaughan-real-estate/319-100-arbors-lane/home/L4KAX7NEmXxyeRPJ/,"$599,000","$553,500",Condo Apt,"319 - 100 Arbors Lane , Vaughan - West Woodbridge",,,
/on/etobicoke-real-estate/97-willingdon-blvd/home/oK8OgYB48O47JmG2/,"$2,899,000","$2,790,000",Detached,"97 Willingdon Blvd , Etobicoke - Kingsway South",,,
/on/toronto-real-estate/105-2301-danforth-ave/home/02Zpj39rzDgYDrK8/,"$499,000","$490,000",Condo Apt,"105 - 2301 Danforth Ave , Toronto - East End-Danforth",,,
/on/toronto-real-estate/2a-battenberg-ave/home/RdXze3e99Eg38m9K/,"$695,000","$680,000",Detached,"2A Battenberg Ave , Toronto - Woodbine Corridor",,,
/on/toronto-real-estate/773-markham-st/home/wJKR7P8dbKG7XeLP/,"$1,799,000","$1,770,000",Semi-Detached,"773 Markham St , Toronto - Annex",,,
/on/toronto-real-estate/809-575-bloor-st-e/home/XeEn7X6Nl8GYrPo8/,"$659,000","$635,500",Condo Apt,"809 - 575 Bloor St E , Toronto - North St. James Town",,,
/on/vaughan-real-estate/319-100-arbors-lane/home/L4KAX7NEmXxyeRPJ/,"$599,000","$553,500",Condo Apt,"319 - 100 Arbors Lane , Vaughan - West Woodbridge",,,
/on/toronto-real-estate/1306-15-bruyeres-mews/home/N0A9X3jLOrwyvgxV/,"$638,000","$610,000",Condo Apt,"1306 - 15 Bruyeres Mews , Toronto - Niagara",,,
/on/toronto-real-estate/2a-battenberg-ave/home/RdXze3e99Eg38m9K/,"$695,000","$680,000",Detached,"2A Battenberg Ave , Toronto - Woodbine Corridor",,,
/on/toronto-real-estate/194-clendenan-ave/home/0Zaw5Yo2awD3n961/,"$1,499,000","$1,735,000",Detached,"194 Clendenan Ave , Toronto - High Park North",,,
/on/ajax-real-estate/19-rollo-dr/home/1DBW7RDNm4RYqlAp/,"$850,000","$850,000",Semi-Detached,"19 Rollo Dr , Ajax - South East",,,
/on/toronto-real-estate/304-withrow-ave/home/weQp5yOaG8g3d0ZE/,"$1,199,000","$1,360,000",Detached,"304 Withrow Ave , Toronto - Blake-Jones",,,
